year,state_fips,total_high_kg,eff_compounds,glyphosate_share_pct,state,cover_crop_pct_cropland,notill_pct_cropland,cropland_acres
2012,1,3884700.6,10.818955295819032,24.801692568019273,ALABAMA,7.221804727968357,25.73310117994389,2758521.0
2012,4,3140488.2,7.319214522462284,14.638606188681111,ARIZONA,1.538393359118048,2.4962396084152827,1150811.0
2012,5,12627054.7,8.300988403481911,29.13093343929206,ARKANSAS,1.7255968300027575,12.370990646833716,7931111.0
2012,8,7692714.6,7.873838115718311,26.493429250579503,COLORADO,1.185877936818593,25.919010094793798,10649747.0
2012,9,114410.6,17.94834605595773,5.611980008845334,CONNECTICUT,13.532128301487322,7.819033504472555,151144.0
2012,10,574255.6,5.45376792374196,40.231997737592806,DELAWARE,15.968321124335944,49.899694186817015,439157.0
2012,12,33397812.8,5.480480433703426,4.723315294467427,FLORIDA,5.022842032838884,7.051402591193208,2744064.0
2012,13,16428126.1,14.295323508951306,8.216694903504546,GEORGIA,8.831883611180176,16.688610943950703,4190918.0
2012,16,15366359.7,5.808580392312494,3.7864205404484963,IDAHO,1.7859624151634625,8.071914214701795,5793347.0
2012,17,25462425.2,4.352846238303447,42.12055299430002,ILLINOIS,1.3414683537226677,25.47193006224367,23752778.0
2012,18,12780235.5,4.519214364941483,41.97755980318203,INDIANA,4.734170235920625,39.331866793353434,12590633.0
2012,19,25517581.7,3.9388363577901675,46.1210174160038,IOWA,1.4457989910020614,26.47297432502701,26256347.0
2012,20,21593512.5,5.371019938412108,37.816904035413415,KANSAS,1.1312879419252497,36.50021497537212,28503265.0
2012,21,7590328.6,5.274302057976323,25.887198085205426,KENTUCKY,5.584236220589254,36.4212127462834,6336247.0
2012,22,6822011.4,7.494674290343665,32.52570055804949,LOUISIANA,1.3847293397451654,11.21825823848002,4275637.0
2012,23,480739.69999999995,5.70256773244891,2.5050354692986665,MAINE,6.1546937946089075,2.07586578204771,477343.0
2012,24,1844017.5,5.763810702844117,36.317616291602434,MARYLAND,23.471002991095474,54.995258368764254,1396144.0
2012,25,152001.9,20.947717715326537,6.603667454156824,MASSACHUSETTS,10.625726884301786,3.3453781042235473,160789.0
2012,26,8207678.7,9.123041050825936,27.799727345564833,MICHIGAN,5.700820868655408,19.80020787393936,7669071.0
2012,27,17257773.7,3.4096773164058534,52.6235223492356,MINNESOTA,1.8900191210538284,3.7910304403324586,21597136.0
2012,28,8034294.7,6.171950996531489,36.54900784259258,MISSISSIPPI,1.301703707104155,12.225895804202832,5075579.0
2012,29,13112182.9,5.80499656472326,35.73772296907176,MISSOURI,2.5565623210314956,26.328219496558138,15259319.0
2012,30,5848639.3,2.9923737655977614,56.19431856568758,MONTANA,0.7530352903744333,40.29741906690313,17022177.0
2012,31,21791342.2,4.318699538144455,43.7368837243995,NEBRASKA,1.6541996527080838,43.34079580808665,21597393.0
2012,32,567629.8,6.8931749805757745,3.7553877544836434,NEVADA,1.390760677120494,2.3157764001416394,756852.0
2012,33,62087.6,14.345261584884543,4.510562495570775,NEW HAMPSHIRE,5.11356698009525,1.941629014531689,98268.0
2012,34,655590.6,12.188530781133036,14.022531744658936,NEW JERSEY,11.142394871604003,19.30592379655436,456751.0
2012,35,1341814.7,10.925501486015191,16.52135723360312,NEW MEXICO,3.654646735020026,6.853683103411816,1976689.0
2012,36,3967004.6,14.930364135541893,16.260041644519394,NEW YORK,5.105404476740919,6.644801414072095,4217041.0
2012,37,14222544.7,9.14077695311409,15.462152845264047,NORTH CAROLINA,8.282420241541963,39.59139003594088,4745014.0
2012,38,15512933.1,2.897270366404908,58.18439067464296,NORTH DAKOTA,0.7875938769466068,28.90976393917024,27147240.0
2012,39,9560598.1,4.5724106083493625,41.57691452378906,OHIO,3.324093950134497,39.80587898668779,10748553.0
2012,40,4239190.7,6.549926364151949,29.90621299485301,OKLAHOMA,2.0173807483993973,20.700164757061135,11279031.0
2012,41,6753846.6,8.094964606813763,7.483787091048233,OREGON,1.978415578988662,15.190921068902144,4690420.0
2012,42,4249894.5,9.501047088431486,25.669406617034845,PENNSYLVANIA,9.81719962728099,30.339556168737182,4546052.0
2012,44,16723.0,17.140324688257135,5.638342402678945,RHODE ISLAND,11.229141769574646,3.70026114283185,22593.0
2012,45,4798080.1,15.161098999074634,15.11048346191636,SOUTH CAROLINA,4.000685207249777,27.385822513023005,1967288.0
2012,46,12588835.8,2.8617060107827585,56.96440333267353,SOUTH DAKOTA,0.7801770691668599,37.38598404371996,19147320.0
2012,47,6383707.3,6.148457247666405,35.99500873105507,TENNESSEE,3.445564959476082,39.53622460735067,5329692.0
2012,48,20824127.3,4.69854718959557,43.66342401297172,TEXAS,3.1256877725208825,8.83980351410138,29147537.0
2012,49,585605.6,6.997868737391006,19.657906276852543,UTAH,1.839907454775448,2.6189958308473553,1645898.0
2012,50,162396.1,11.915108030957922,17.959914061975628,VERMONT,4.120189954682006,2.1166144816895236,488327.0
2012,51,3574017.0,12.306538276982835,21.04684448898816,VIRGINIA,10.097068743958074,31.94674845288225,2990561.0
2012,53,27832195.7,7.803437261965156,3.3899833493912954,WASHINGTON,2.3702287125027004,10.702067375233534,7526742.0
2012,54,331129.6,17.40978973241898,12.710672800015463,WEST VIRGINIA,2.0829446546418806,7.231164941555162,804006.0
2012,55,8038818.1,7.461437011116374,30.09019198979014,WISCONSIN,5.579714480620555,17.864954170576887,9910991.0
2012,56,496675.5,8.05532402615647,31.088930297548405,WYOMING,1.9139859714890586,3.801389952834537,2418931.0
2017,1,4145358.5,13.785040723026365,20.705400992459396,ALABAMA,8.127514604707068,27.152001413375913,2818783.0
2017,4,2144290.0,17.42042354236222,11.498738510182857,ARIZONA,3.0713917093097725,4.521283210326367,1286648.0
2017,5,14247605.5,10.440634254523218,24.331653483808203,ARKANSAS,3.1980027465046725,12.631787565134289,7825947.0
2017,8,9860269.5,9.040889132604358,26.46041976844548,COLORADO,1.174176545610952,26.22366209040508,11056259.0
2017,9,106984.1,14.580314923170933,14.84958979885796,CONNECTICUT,14.802602803329542,12.215276329159067,148609.0
2017,10,720305.1,7.973843196094754,29.625904356362327,DELAWARE,19.486920928504613,53.6473018126494,452211.0
2017,12,21886596.1,8.041640653377627,4.8726498863841154,FLORIDA,5.019741291236509,8.669889585367416,2825803.0
2017,13,16299103.6,13.810374652790168,9.529154106364475,GEORGIA,12.142537259836958,17.110248679477802,4372134.0
2017,16,15976284.2,6.0328288683621984,3.9796663106431223,IDAHO,2.187787759666519,8.719461425869717,5894676.0
2017,17,28837045.8,5.577135299924413,35.415847971500604,ILLINOIS,2.9500581716867575,26.963137156613946,24003086.0
2017,18,14046260.1,4.893105062409364,40.33636469539674,INDIANA,7.251291337898334,37.97860720407093,12909673.0
2017,19,29664993.8,5.198410951744391,36.29136811078653,IOWA,3.6657630765660763,30.87550421985116,26545960.0
2017,20,31218048.9,7.130951304368871,29.811559427725808,KANSAS,1.910487045632342,38.44705181935901,29125505.0
2017,21,5577010.6,5.810013073021466,37.921642106973934,KENTUCKY,6.293451060923787,36.16651544511019,6630448.0
2017,22,6928814.3,6.878101443766445,34.102785811419416,LOUISIANA,1.6716204428001658,9.590935521600757,4345843.0
2017,23,367824.0,4.478091359309314,3.172033363782679,MAINE,11.737790682909074,4.5874355566466605,472508.0
2017,24,2188760.8,8.961407135217854,26.389059964889718,MARYLAND,28.797739633033824,57.967043558045276,1426671.0
2017,25,128787.2,15.581980582428123,5.198032102569199,MASSACHUSETTS,10.140178196576013,5.336567616737416,171496.0
2017,26,8064445.2,7.6643270459281165,32.96655298742684,MICHIGAN,8.495257732999516,19.76576381036989,7924480.0
2017,27,18955758.7,5.517928923165524,38.749504655806795,MINNESOTA,2.658252564080674,5.0091762169641045,21786756.0
2017,28,7589761.6,10.052932274082066,25.4500325807335,MISSISSIPPI,2.8149505505360217,12.844785530840902,4960620.0
2017,29,15188259.8,7.232692019166768,31.4171278529223,MISSOURI,5.398768648578931,29.77527535272727,15599446.0
2017,30,7094601.4,3.7361664594089787,49.43041197494196,MONTANA,0.9235659472275894,49.072015018620895,16406300.0
2017,31,25783497.7,5.591199145261889,37.273652751930555,NEBRASKA,3.3624802569160193,46.1141928602858,22242599.0
2017,32,800826.7,6.431057065896114,4.6488959471506135,NEVADA,1.761547453815847,2.451242545919902,794699.0
2017,33,53049.5,13.113639418587443,6.221736302886926,NEW HAMPSHIRE,7.70954479795548,4.364976480610393,107996.0
2017,34,460887.10000000003,8.934898833932648,22.420762047798686,NEW JERSEY,13.737449219146514,22.569052241916637,463019.0
2017,35,1358404.6,11.166797596557428,18.02635238426018,NEW MEXICO,2.9365870917671826,7.580181473929349,1825827.0
2017,36,3411475.0,14.57595816508221,15.13931070871104,NEW YORK,6.884322741266928,7.875493896147353,4291388.0
2017,37,12537289.1,12.125317735025229,16.322208762020175,NORTH CAROLINA,9.657356942098932,38.178329568849065,5000685.0
2017,38,25072725.2,5.054966451412763,35.66689910516788,NORTH DAKOTA,1.4463068332646671,27.828252588503098,27951676.0
2017,39,10440957.1,5.405010506796985,37.957872655180246,OHIO,6.548475353407957,38.94482507692936,10960704.0
2017,40,8074403.4,7.835731111897959,29.20781366955234,OKLAHOMA,2.923969570108257,17.884726986833158,11715717.0
2017,41,10462461.0,9.41332758587508,7.186160120453497,OREGON,2.547338624648733,21.085209841753542,4726109.0
2017,42,4372803.7,10.881295028081798,22.789516026068124,PENNSYLVANIA,12.799013590012063,34.63874991668835,4651210.0
2017,44,12549.5,13.706518129923781,4.635244432049086,RHODE ISLAND,13.0735244137306,4.894074997167781,17654.0
2017,45,4345905.5,20.496777788578484,14.116077765611793,SOUTH CAROLINA,5.920959215930201,30.35966175493004,2035329.0
2017,46,14855978.1,3.9251761455127823,47.721283326339844,SOUTH DAKOTA,1.421499272441132,38.64123668705561,19813517.0
2017,47,6763378.4,8.721423580214994,28.698783140686018,TENNESSEE,6.441625470719618,44.31618889583134,5286321.0
2017,48,26262576.3,8.442588783235228,29.235076986715885,TEXAS,3.4541454019312994,8.252755794241251,29360229.0
2017,49,647091.6,9.361180810972614,20.927902633877494,UTAH,1.9507716225683356,3.957395287997674,1654371.0
2017,50,171283.7,8.45226460315226,9.807763377367488,VERMONT,8.45459472981988,5.8976817878585726,479680.0
2017,51,3997188.4,14.784404473640635,19.937043748050503,VIRGINIA,13.28965940104414,33.11633631824471,3084067.0
2017,53,35435498.9,6.991427931757944,3.201560681286189,WASHINGTON,2.3490160076115445,15.678472349730423,7488625.0
2017,54,322626.3,13.60492183859821,19.245672160019193,WEST VIRGINIA,2.365386035812643,7.195344567430966,947710.0
2017,55,8604565.8,6.862015928146074,29.9630865743394,WISCONSIN,6.060780636946616,22.087251974983495,10085021.0
2017,56,603817.5,5.8929576666509265,38.07057596045163,WYOMING,1.5739398080585716,5.801142125701848,2587456.0
